ocel_id;ocel_time
arrive_Silo5_tr37_Pcp38;2024-05-08 06:35:41
arrive_Silo5_tr8_Pcp73;2024-05-08 06:46:24
arrive_Silo17_tr16_Pcp70;2024-05-08 06:52:41
arrive_Silo17_tr25_Pcp293;2024-05-08 06:53:53
arrive_Silo15_tr29_Pcp240;2024-05-08 06:55:31
arrive_Silo4_tr9_Pcp451;2024-05-08 06:56:44
arrive_Silo17_tr24_Pcp70;2024-05-08 07:02:18
arrive_Silo5_tr20_Pcp498;2024-05-08 07:02:37
arrive_Silo15_tr39_Pcp248;2024-05-08 07:02:39
arrive_Silo4_tr7_Pcp94;2024-05-08 07:02:59
arrive_Silo5_tr46_Pcp106;2024-05-08 07:07:58
arrive_Silo15_tr45_Pcp294;2024-05-08 07:10:23
arrive_Silo17_tr38_Pcp421;2024-05-08 07:10:51
arrive_Silo4_tr27_Pcp94;2024-05-08 07:13:39
arrive_Silo15_tr17_Pcp248;2024-05-08 07:17:08
arrive_Silo4_tr31_Pcp208;2024-05-08 07:21:30
arrive_Silo17_tr18_Pcp452;2024-05-08 07:26:58
arrive_Silo15_tr42_Pcp450;2024-05-08 07:37:28
arrive_Silo4_tr14_Pcp497;2024-05-08 07:49:45
arrive_Silo4_tr1_Pcp451;2024-05-08 08:07:46
arrive_Silo5_tr13_Pcp73;2024-05-08 13:00:28
arrive_Silo1_tr41_Pcp86;2024-05-08 13:25:41
arrive_Silo8_tr12_Pcp162;2024-05-08 13:26:15
arrive_Silo14_tr48_Pcp365;2024-05-08 13:30:47
arrive_Silo14_tr34_Pcp205;2024-05-08 13:33:25
arrive_Silo15_tr50_Pcp482;2024-05-08 13:33:57
arrive_Silo3_tr2_Pcp495;2024-05-08 13:45:15
arrive_Silo1_tr3_Pcp104;2024-05-08 13:56:38
arrive_Silo4_tr36_Pcp367;2024-05-08 14:21:51
arrive_Silo14_tr22_Pcp113;2024-05-08 14:36:27
arrive_Silo5_tr47_Pcp124;2024-05-08 15:06:42
arrive_Silo19_tr10_Pcp407;2024-05-10 05:56:04
arrive_Silo3_tr4_Pcp428;2024-05-10 06:59:36
arrive_Silo12_tr23_Pcp389;2024-05-10 07:05:31
arrive_Silo15_tr44_Pcp427;2024-05-10 07:15:32
arrive_Silo12_tr26_Pcp320;2024-05-10 07:17:49
arrive_Silo1_tr40_Pcp1;2024-05-10 07:22:45
arrive_Silo17_tr35_Pcp324;2024-05-10 07:32:36
arrive_Silo14_tr30_Pcp454;2024-05-10 07:39:44
arrive_Silo9_tr49_Pcp330;2024-05-10 07:40:27
arrive_Silo18_tr21_Pcp63;2024-05-10 07:47:41
arrive_Silo14_tr46_Pcp309;2024-05-10 07:48:08
arrive_Silo6_tr20_Pcp171;2024-05-10 07:52:25
arrive_Silo1_tr11_Pcp479;2024-05-10 07:53:45
arrive_Silo14_tr29_Pcp113;2024-05-10 07:53:51
arrive_Silo14_tr33_Pcp360;2024-05-10 07:54:16
arrive_Silo4_tr27_Pcp336;2024-05-10 07:56:36
arrive_Silo9_tr19_Pcp20;2024-05-10 07:57:00
arrive_Silo12_tr43_Pcp472;2024-05-10 08:05:34
arrive_Silo9_tr18_Pcp207;2024-05-10 08:08:22
arrive_Silo12_tr31_Pcp484;2024-05-10 08:12:33
arrive_Silo9_tr39_Pcp362;2024-05-10 08:15:01
arrive_Silo13_tr45_Pcp102;2024-05-10 08:18:54
arrive_Silo13_tr37_Pcp253;2024-05-10 08:21:12
arrive_Silo20_tr24_Pcp249;2024-05-10 08:21:18
arrive_Silo15_tr7_Pcp168;2024-05-10 08:21:34
arrive_Silo1_tr38_Pcp86;2024-05-10 08:22:42
arrive_Silo12_tr15_Pcp96;2024-05-10 08:25:26
arrive_Silo19_tr25_Pcp407;2024-05-10 08:27:45
arrive_Silo4_tr6_Pcp336;2024-05-10 08:37:13
arrive_Silo14_tr8_Pcp221;2024-05-10 08:38:37
arrive_Silo1_tr42_Pcp23;2024-05-10 08:40:26
arrive_Silo16_tr17_Pcp305;2024-05-10 08:41:30
arrive_Silo20_tr32_Pcp64;2024-05-10 08:43:25
arrive_Silo9_tr1_Pcp207;2024-05-10 08:48:09
arrive_Silo1_tr16_Pcp163;2024-05-10 09:14:48
arrive_Silo13_tr14_Pcp197;2024-05-10 09:16:05
arrive_Silo3_tr5_Pcp334;2024-05-10 09:37:14
arrive_Silo9_tr28_Pcp155;2024-05-10 10:01:11
arrive_Silo8_tr9_Pcp431;2024-05-10 10:03:02
arrive_Silo6_tr48_Pcp95;2024-05-10 13:45:10
arrive_Silo13_tr34_Pcp311;2024-05-10 13:59:13
arrive_Silo19_tr2_Pcp397;2024-05-10 14:23:40
arrive_Silo1_tr12_Pcp104;2024-05-10 14:23:44
arrive_Silo15_tr50_Pcp48;2024-05-10 14:31:43
arrive_Silo16_tr41_Pcp49;2024-05-10 14:39:48
arrive_Silo9_tr13_Pcp490;2024-05-10 15:27:03
arrive_Silo13_tr47_Pcp430;2024-05-10 15:38:30
arrive_Silo12_tr36_Pcp369;2024-05-10 16:02:36
arrive_Silo9_tr22_Pcp330;2024-05-10 16:08:36
arrive_Silo6_tr3_Pcp270;2024-05-10 16:24:36
arrive_Silo1_tr10_Pcp116;2024-05-12 06:53:01
arrive_Silo14_tr35_Pcp342;2024-05-12 08:26:20
arrive_Silo9_tr20_Pcp103;2024-05-12 08:28:13
arrive_Silo10_tr21_Pcp310;2024-05-12 08:40:33
arrive_Silo19_tr11_Pcp397;2024-05-12 08:44:57
arrive_Silo15_tr44_Pcp427;2024-05-12 08:47:52
arrive_Silo10_tr30_Pcp202;2024-05-12 08:48:18
arrive_Silo17_tr49_Pcp469;2024-05-12 08:56:39
arrive_Silo18_tr25_Pcp281;2024-05-12 08:59:42
arrive_Silo6_tr33_Pcp45;2024-05-12 09:09:58
arrive_Silo6_tr26_Pcp175;2024-05-12 09:15:25
arrive_Silo13_tr18_Pcp260;2024-05-12 09:16:34
arrive_Silo12_tr7_Pcp470;2024-05-12 09:19:25
arrive_Silo13_tr38_Pcp296;2024-05-12 09:30:15
arrive_Silo2_tr40_Pcp275;2024-05-12 09:41:02
arrive_Silo12_tr29_Pcp276;2024-05-12 09:42:14
arrive_Silo19_tr1_Pcp485;2024-05-12 09:43:59
arrive_Silo5_tr4_Pcp38;2024-05-12 09:44:57
arrive_Silo20_tr24_Pcp41;2024-05-12 09:46:09
arrive_Silo19_tr8_Pcp76;2024-05-12 09:52:31
arrive_Silo2_tr17_Pcp423;2024-05-12 10:01:44
arrive_Silo5_tr6_Pcp106;2024-05-12 10:02:02
arrive_Silo15_tr15_Pcp213;2024-05-12 10:02:23
arrive_Silo20_tr32_Pcp457;2024-05-12 10:03:31
arrive_Silo9_tr46_Pcp177;2024-05-12 10:05:54
arrive_Silo16_tr23_Pcp56;2024-05-12 10:09:46
arrive_Silo20_tr43_Pcp204;2024-05-12 10:20:53
arrive_Silo4_tr39_Pcp24;2024-05-12 10:21:24
arrive_Silo20_tr19_Pcp151;2024-05-12 10:31:48
arrive_Silo3_tr45_Pcp495;2024-05-12 10:33:26
arrive_Silo16_tr14_Pcp49;2024-05-12 10:41:09
arrive_Silo14_tr42_Pcp205;2024-05-12 10:49:51
arrive_Silo19_tr31_Pcp196;2024-05-12 10:52:33
arrive_Silo20_tr28_Pcp447;2024-05-12 10:56:05
arrive_Silo20_tr37_Pcp447;2024-05-12 11:07:40
arrive_Silo9_tr27_Pcp236;2024-05-12 11:21:31
arrive_Silo1_tr9_Pcp23;2024-05-12 12:09:11
arrive_Silo13_tr16_Pcp117;2024-05-12 12:34:04
arrive_Silo10_tr5_Pcp453;2024-05-12 12:50:44
arrive_Silo15_tr48_Pcp294;2024-05-12 14:58:59
arrive_Silo19_tr34_Pcp211;2024-05-12 15:16:41
arrive_Silo8_tr41_Pcp284;2024-05-12 15:24:49
arrive_Silo16_tr2_Pcp179;2024-05-12 16:37:03
arrive_Silo14_tr50_Pcp72;2024-05-12 16:39:39
arrive_Silo4_tr47_Pcp367;2024-05-12 17:37:40
arrive_Silo9_tr22_Pcp395;2024-05-12 17:39:26
arrive_Silo5_tr13_Pcp25;2024-05-12 17:41:31
arrive_Silo20_tr12_Pcp151;2024-05-12 17:46:30
arrive_Silo20_tr36_Pcp209;2024-05-12 17:57:28
arrive_Silo14_tr3_Pcp342;2024-05-12 19:53:29
arrive_Silo14_tr10_Pcp355;2024-05-14 08:35:17
arrive_Silo9_tr21_Pcp177;2024-05-14 09:08:55
arrive_Silo6_tr30_Pcp182;2024-05-14 09:11:14
arrive_Silo10_tr20_Pcp202;2024-05-14 09:53:36
arrive_Silo5_tr49_Pcp487;2024-05-14 10:09:32
arrive_Silo16_tr4_Pcp252;2024-05-14 10:42:37
arrive_Silo16_tr15_Pcp411;2024-05-14 10:43:30
arrive_Silo6_tr40_Pcp100;2024-05-14 10:44:05
arrive_Silo12_tr7_Pcp77;2024-05-14 10:44:15
arrive_Silo2_tr32_Pcp423;2024-05-14 10:45:36
arrive_Silo5_tr25_Pcp153;2024-05-14 10:50:29
arrive_Silo16_tr8_Pcp419;2024-05-14 10:53:09
arrive_Silo2_tr35_Pcp142;2024-05-14 10:55:59
arrive_Silo6_tr33_Pcp370;2024-05-14 10:58:49
arrive_Silo1_tr44_Pcp159;2024-05-14 10:59:47
arrive_Silo2_tr18_Pcp396;2024-05-14 11:02:12
arrive_Silo10_tr11_Pcp408;2024-05-14 11:04:32
arrive_Silo13_tr45_Pcp296;2024-05-14 11:05:57
arrive_Silo8_tr38_Pcp284;2024-05-14 11:18:02
arrive_Silo13_tr29_Pcp117;2024-05-14 11:18:08
arrive_Silo10_tr19_Pcp131;2024-05-14 11:23:32
arrive_Silo16_tr46_Pcp476;2024-05-14 11:33:04
arrive_Silo2_tr17_Pcp275;2024-05-14 11:38:01
arrive_Silo19_tr31_Pcp211;2024-05-14 11:38:51
arrive_Silo6_tr42_Pcp171;2024-05-14 11:41:56
arrive_Silo9_tr1_Pcp398;2024-05-14 11:43:23
arrive_Silo12_tr26_Pcp467;2024-05-14 12:02:09
arrive_Silo4_tr28_Pcp379;2024-05-14 12:03:14
arrive_Silo14_tr37_Pcp72;2024-05-14 12:06:05
arrive_Silo20_tr14_Pcp249;2024-05-14 12:08:19
arrive_Silo13_tr24_Pcp197;2024-05-14 12:08:35
arrive_Silo6_tr23_Pcp270;2024-05-14 12:11:39
arrive_Silo14_tr43_Pcp309;2024-05-14 12:13:52
arrive_Silo18_tr6_Pcp435;2024-05-14 12:33:18
arrive_Silo16_tr27_Pcp172;2024-05-14 12:38:24
arrive_Silo3_tr39_Pcp473;2024-05-14 12:41:40
arrive_Silo13_tr9_Pcp253;2024-05-14 13:17:18
arrive_Silo20_tr16_Pcp465;2024-05-14 13:26:02
arrive_Silo14_tr5_Pcp454;2024-05-14 13:55:21
arrive_Silo10_tr48_Pcp268;2024-05-14 15:58:56
arrive_Silo19_tr41_Pcp76;2024-05-14 16:20:57
arrive_Silo13_tr34_Pcp383;2024-05-14 16:55:50
arrive_Silo17_tr50_Pcp452;2024-05-14 18:10:26
arrive_Silo2_tr2_Pcp460;2024-05-14 18:18:24
arrive_Silo12_tr13_Pcp369;2024-05-14 18:32:20
arrive_Silo6_tr12_Pcp45;2024-05-14 18:33:02
arrive_Silo19_tr47_Pcp217;2024-05-14 18:36:58
arrive_Silo10_tr36_Pcp327;2024-05-14 18:54:59
arrive_Silo2_tr22_Pcp141;2024-05-14 20:46:00
arrive_Silo12_tr3_Pcp484;2024-05-14 21:00:04
arrive_Silo10_tr21_Pcp408;2024-05-16 09:49:43
arrive_Silo16_tr30_Pcp290;2024-05-16 10:06:49
arrive_Silo9_tr20_Pcp395;2024-05-16 10:39:24
arrive_Silo14_tr10_Pcp221;2024-05-16 10:51:07
arrive_Silo2_tr32_Pcp339;2024-05-16 11:17:05
arrive_Silo11_tr15_Pcp257;2024-05-16 11:30:27
arrive_Silo14_tr25_Pcp365;2024-05-16 11:38:08
arrive_Silo16_tr35_Pcp56;2024-05-16 11:40:51
arrive_Silo16_tr7_Pcp46;2024-05-16 11:51:17
arrive_Silo2_tr33_Pcp341;2024-05-16 11:56:31
arrive_Silo18_tr40_Pcp145;2024-05-16 11:58:10
arrive_Silo10_tr45_Pcp226;2024-05-16 12:07:10
arrive_Silo3_tr31_Pcp483;2024-05-16 12:14:38
arrive_Silo19_tr18_Pcp456;2024-05-16 12:15:42
arrive_Silo3_tr19_Pcp130;2024-05-16 12:19:27
arrive_Silo20_tr38_Pcp344;2024-05-16 12:22:18
arrive_Silo20_tr46_Pcp204;2024-05-16 12:24:04
arrive_Silo17_tr4_Pcp346;2024-05-16 12:30:45
arrive_Silo16_tr44_Pcp411;2024-05-16 12:36:27
arrive_Silo1_tr29_Pcp163;2024-05-16 12:39:10
arrive_Silo13_tr11_Pcp107;2024-05-16 12:57:25
arrive_Silo14_tr42_Pcp403;2024-05-16 13:00:48
arrive_Silo14_tr49_Pcp360;2024-05-16 13:10:21
arrive_Silo6_tr17_Pcp306;2024-05-16 13:19:00
arrive_Silo18_tr23_Pcp281;2024-05-16 13:19:39
arrive_Silo2_tr1_Pcp396;2024-05-16 13:32:48
arrive_Silo3_tr24_Pcp436;2024-05-16 13:36:36
arrive_Silo10_tr26_Pcp268;2024-05-16 13:39:16
arrive_Silo2_tr37_Pcp134;2024-05-16 13:39:55
arrive_Silo10_tr8_Pcp158;2024-05-16 13:40:01
arrive_Silo10_tr43_Pcp214;2024-05-16 13:41:28
arrive_Silo17_tr28_Pcp293;2024-05-16 13:56:36
arrive_Silo10_tr27_Pcp43;2024-05-16 14:17:08
arrive_Silo10_tr39_Pcp327;2024-05-16 14:17:47
arrive_Silo19_tr6_Pcp279;2024-05-16 14:42:04
arrive_Silo18_tr9_Pcp74;2024-05-16 14:42:04
arrive_Silo19_tr14_Pcp485;2024-05-16 14:57:02
arrive_Silo18_tr16_Pcp198;2024-05-16 15:54:54
arrive_Silo15_tr5_Pcp363;2024-05-16 16:44:11
arrive_Silo10_tr48_Pcp131;2024-05-16 17:11:59
arrive_Silo2_tr41_Pcp315;2024-05-16 17:36:25
arrive_Silo18_tr34_Pcp74;2024-05-16 17:56:42
arrive_Silo16_tr47_Pcp476;2024-05-16 19:26:54
arrive_Silo12_tr13_Pcp472;2024-05-16 19:40:07
arrive_Silo9_tr2_Pcp362;2024-05-16 19:46:27
arrive_Silo3_tr50_Pcp483;2024-05-16 20:37:47
arrive_Silo17_tr36_Pcp85;2024-05-16 20:40:11
arrive_Silo12_tr12_Pcp389;2024-05-16 21:02:57
arrive_Silo18_tr22_Pcp466;2024-05-16 21:42:55
arrive_Silo17_tr3_Pcp324;2024-05-16 21:58:01
arrive_Silo9_tr21_Pcp155;2024-05-18 11:30:06
arrive_Silo1_tr30_Pcp1;2024-05-18 11:40:17
arrive_Silo4_tr32_Pcp379;2024-05-18 11:51:53
arrive_Silo3_tr10_Pcp130;2024-05-18 12:06:39
arrive_Silo2_tr33_Pcp410;2024-05-18 12:32:23
arrive_Silo2_tr7_Pcp339;2024-05-18 12:33:32
arrive_Silo6_tr20_Pcp100;2024-05-18 12:33:48
arrive_Silo13_tr35_Pcp34;2024-05-18 12:40:30
arrive_Silo13_tr15_Pcp34;2024-05-18 12:55:02
arrive_Silo20_tr25_Pcp41;2024-05-18 12:56:27
arrive_Silo3_tr46_Pcp220;2024-05-18 13:10:16
arrive_Silo12_tr38_Pcp161;2024-05-18 13:12:53
arrive_Silo8_tr40_Pcp431;2024-05-18 13:13:44
arrive_Silo6_tr29_Pcp263;2024-05-18 13:14:54
arrive_Silo5_tr44_Pcp124;2024-05-18 13:33:33
arrive_Silo10_tr19_Pcp186;2024-05-18 13:34:42
arrive_Silo15_tr4_Pcp240;2024-05-18 13:39:44
arrive_Silo13_tr17_Pcp433;2024-05-18 13:46:21
arrive_Silo17_tr31_Pcp469;2024-05-18 13:49:09
arrive_Silo19_tr18_Pcp285;2024-05-18 13:52:30
arrive_Silo2_tr42_Pcp315;2024-05-18 13:53:54
arrive_Silo20_tr45_Pcp170;2024-05-18 14:03:04
arrive_Silo3_tr49_Pcp152;2024-05-18 14:04:02
arrive_Silo9_tr11_Pcp398;2024-05-18 14:08:18
arrive_Silo17_tr37_Pcp85;2024-05-18 14:35:20
arrive_Silo5_tr1_Pcp314;2024-05-18 14:49:17
arrive_Silo20_tr23_Pcp64;2024-05-18 15:03:33
arrive_Silo6_tr43_Pcp306;2024-05-18 15:17:45
arrive_Silo13_tr27_Pcp107;2024-05-18 15:22:01
arrive_Silo13_tr8_Pcp430;2024-05-18 15:26:07
arrive_Silo1_tr6_Pcp166;2024-05-18 15:30:09
arrive_Silo6_tr9_Pcp464;2024-05-18 15:40:43
arrive_Silo13_tr14_Pcp311;2024-05-18 16:00:03
arrive_Silo2_tr28_Pcp460;2024-05-18 16:02:42
arrive_Silo15_tr39_Pcp450;2024-05-18 16:11:03
arrive_Silo16_tr24_Pcp46;2024-05-18 16:30:13
arrive_Silo3_tr26_Pcp388;2024-05-18 16:42:02
arrive_Silo16_tr16_Pcp172;2024-05-18 16:42:43
arrive_Silo12_tr5_Pcp303;2024-05-18 17:19:54
arrive_Silo19_tr41_Pcp217;2024-05-18 18:14:47
arrive_Silo9_tr48_Pcp192;2024-05-18 18:51:21
arrive_Silo2_tr34_Pcp425;2024-05-18 19:04:23
arrive_Silo14_tr47_Pcp156;2024-05-18 20:10:02
arrive_Silo18_tr13_Pcp7;2024-05-18 20:49:40
arrive_Silo5_tr2_Pcp314;2024-05-18 21:21:06
arrive_Silo9_tr50_Pcp443;2024-05-18 21:52:16
arrive_Silo9_tr36_Pcp443;2024-05-18 22:24:39
arrive_Silo12_tr22_Pcp470;2024-05-18 22:37:55
arrive_Silo15_tr12_Pcp168;2024-05-19 00:20:01
arrive_Silo14_tr3_Pcp156;2024-05-19 01:08:08
arrive_Silo11_tr30_Pcp237;2024-05-20 12:18:31
arrive_Silo1_tr32_Pcp9;2024-05-20 12:48:55
arrive_Silo3_tr21_Pcp388;2024-05-20 12:53:09
arrive_Silo11_tr10_Pcp413;2024-05-20 13:08:40
arrive_Silo2_tr33_Pcp410;2024-05-20 13:37:27
arrive_Silo1_tr15_Pcp116;2024-05-20 13:38:59
arrive_Silo2_tr20_Pcp141;2024-05-20 13:59:01
arrive_Silo1_tr19_Pcp159;2024-05-20 14:13:38
arrive_Silo19_tr29_Pcp196;2024-05-20 14:14:25
arrive_Silo10_tr25_Pcp226;2024-05-20 14:15:26
arrive_Silo10_tr38_Pcp343;2024-05-20 14:23:45
arrive_Silo2_tr7_Pcp12;2024-05-20 14:24:51
arrive_Silo10_tr40_Pcp187;2024-05-20 14:28:09
arrive_Silo9_tr4_Pcp490;2024-05-20 14:30:39
arrive_Silo20_tr35_Pcp193;2024-05-20 14:38:15
arrive_Silo10_tr18_Pcp214;2024-05-20 14:42:37
arrive_Silo1_tr31_Pcp22;2024-05-20 14:47:51
arrive_Silo15_tr42_Pcp48;2024-05-20 14:49:50
arrive_Silo2_tr49_Pcp429;2024-05-20 14:52:52
arrive_Silo12_tr46_Pcp96;2024-05-20 14:58:48
arrive_Silo6_tr37_Pcp464;2024-05-20 15:23:17
arrive_Silo20_tr11_Pcp465;2024-05-20 15:25:10
arrive_Silo12_tr1_Pcp161;2024-05-20 15:41:45
arrive_Silo1_tr44_Pcp126;2024-05-20 16:13:59
arrive_Silo19_tr14_Pcp291;2024-05-20 16:25:33
arrive_Silo18_tr6_Pcp466;2024-05-20 16:26:33
arrive_Silo1_tr45_Pcp126;2024-05-20 16:30:41
arrive_Silo8_tr27_Pcp162;2024-05-20 16:34:34
arrive_Silo19_tr9_Pcp291;2024-05-20 16:37:35
arrive_Silo10_tr17_Pcp343;2024-05-20 16:47:49
arrive_Silo18_tr23_Pcp198;2024-05-20 17:00:36
arrive_Silo3_tr43_Pcp428;2024-05-20 17:02:00
arrive_Silo12_tr28_Pcp467;2024-05-20 17:20:42
arrive_Silo10_tr24_Pcp187;2024-05-20 17:27:46
arrive_Silo16_tr8_Pcp138;2024-05-20 17:29:30
arrive_Silo6_tr26_Pcp414;2024-05-20 18:02:13
arrive_Silo12_tr39_Pcp374;2024-05-20 18:05:37
arrive_Silo10_tr5_Pcp453;2024-05-20 18:06:47
arrive_Silo19_tr16_Pcp279;2024-05-20 18:11:06
arrive_Silo13_tr41_Pcp102;2024-05-20 20:09:43
arrive_Silo13_tr48_Pcp433;2024-05-20 20:27:18
arrive_Silo5_tr34_Pcp93;2024-05-20 20:37:25
arrive_Silo4_tr47_Pcp224;2024-05-20 21:07:11
arrive_Silo1_tr13_Pcp166;2024-05-20 22:26:05
arrive_Silo5_tr2_Pcp93;2024-05-20 22:43:17
arrive_Silo10_tr50_Pcp66;2024-05-20 23:24:39
arrive_Silo3_tr36_Pcp230;2024-05-20 23:48:25
arrive_Silo3_tr22_Pcp220;2024-05-21 01:08:37
arrive_Silo13_tr12_Pcp383;2024-05-21 01:19:07
arrive_Silo13_tr3_Pcp394;2024-05-21 02:44:47
arrive_Silo10_tr30_Pcp345;2024-05-22 13:52:58
arrive_Silo14_tr21_Pcp382;2024-05-22 14:03:17
arrive_Silo10_tr32_Pcp158;2024-05-22 14:13:31
arrive_Silo17_tr10_Pcp346;2024-05-22 14:32:40
arrive_Silo2_tr29_Pcp50;2024-05-22 14:44:29
arrive_Silo16_tr20_Pcp138;2024-05-22 14:55:13
arrive_Silo16_tr33_Pcp290;2024-05-22 15:01:49
arrive_Silo6_tr7_Pcp414;2024-05-22 15:14:23
arrive_Silo3_tr38_Pcp334;2024-05-22 15:40:09
arrive_Silo18_tr42_Pcp145;2024-05-22 15:44:56
arrive_Silo16_tr31_Pcp478;2024-05-22 15:50:58
arrive_Silo5_tr46_Pcp498;2024-05-22 15:52:13
arrive_Silo3_tr4_Pcp230;2024-05-22 15:59:17
arrive_Silo20_tr35_Pcp344;2024-05-22 16:05:44
arrive_Silo16_tr49_Pcp252;2024-05-22 16:07:15
arrive_Silo2_tr18_Pcp134;2024-05-22 16:07:39
arrive_Silo2_tr15_Pcp280;2024-05-22 16:11:21
arrive_Silo10_tr37_Pcp331;2024-05-22 16:23:37
arrive_Silo1_tr19_Pcp479;2024-05-22 16:30:48
arrive_Silo16_tr11_Pcp419;2024-05-22 16:35:56
arrive_Silo2_tr1_Pcp12;2024-05-22 16:38:45
arrive_Silo10_tr40_Pcp345;2024-05-22 17:03:15
arrive_Silo6_tr27_Pcp370;2024-05-22 17:18:06
arrive_Silo9_tr25_Pcp20;2024-05-22 17:22:46
arrive_Silo19_tr17_Pcp4;2024-05-22 17:28:56
arrive_Silo2_tr6_Pcp185;2024-05-22 17:39:26
arrive_Silo6_tr45_Pcp263;2024-05-22 17:46:59
arrive_Silo18_tr8_Pcp435;2024-05-22 18:07:07
arrive_Silo20_tr24_Pcp174;2024-05-22 18:07:10
arrive_Silo6_tr14_Pcp95;2024-05-22 18:08:22
arrive_Silo1_tr44_Pcp9;2024-05-22 18:09:50
