GPS_ID;RFID tag;Pickup Plan;Timestamp;Latitude;Longitude
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:03,21.991,100.4906
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:08,21.9915,100.4906
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:13,21.9919,100.4909
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:18,21.9923,100.4911
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:23,21.9927,100.4913
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:28,21.993,100.4918
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:33,21.9934,100.4921
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:38,21.9939,100.4922
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:00:43,21.994,100.4927
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:06:28,21.9945,100.495
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:06:33,21.9952,100.4969
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:06:38,21.9956,100.4978
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:06:43,21.9961,100.4987
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:06:48,21.9964,100.4996
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:06:53,21.9968,100.5005
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:06:58,21.9974,100.5014
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:03,21.9978,100.5023
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:08,21.9982,100.5032
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:13,21.9987,100.5041
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:18,21.9992,100.505
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:23,21.9995,100.506
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:28,21.9996,100.5069
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:33,22.0,100.5079
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:38,22.0,100.5089
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:43,22.0002,100.5098
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:07:48,22.0005,100.5108
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:08,21.9945,100.495
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:13,21.9952,100.4998
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:18,21.9952,100.5023
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:23,21.9952,100.5048
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:28,21.9951,100.5073
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:33,21.9954,100.5098
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:38,21.9959,100.5122
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:43,21.9966,100.5145
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:48,21.9976,100.5168
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:53,21.9987,100.519
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:08:58,22.0005,100.52
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:09:44,22.008,100.525
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:09:49,22.0087,100.5284
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:09:54,22.009,100.5301
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:09:59,22.0093,100.5318
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:04,22.0093,100.5336
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:09,22.01,100.5352
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:14,22.0105,100.5368
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:19,22.011,100.5384
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:24,22.0117,100.54
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:29,22.0127,100.5415
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:34,22.0133,100.5431
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:39,22.0144,100.5445
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:10:44,22.015,100.545
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:00,22.008,100.525
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:05,22.0093,100.5279
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:10,22.0099,100.5294
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:15,22.0112,100.5306
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:20,22.0121,100.5319
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:25,22.0128,100.5334
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:30,22.0132,100.5349
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:35,22.0134,100.5365
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:40,22.014,100.538
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:45,22.0142,100.5396
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:50,22.0145,100.5411
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:11:55,22.0149,100.5427
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:12:00,22.015,100.5443
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:36:44,21.988,100.5555
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:36:49,21.9908,100.5562
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:36:54,21.9922,100.5565
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:36:59,21.9936,100.557
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:04,21.995,100.5573
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:09,21.9962,100.5579
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:14,21.9974,100.5586
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:19,21.9988,100.5591
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:24,21.9999,100.56
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:29,22.0011,100.5607
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:34,22.0024,100.5614
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:39,22.0035,100.5622
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:44,22.0046,100.5631
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:49,22.0058,100.5639
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:54,22.0069,100.5648
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:37:59,22.0075,100.565
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:41:54,21.98,100.5655
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:41:59,21.9808,100.5659
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:04,21.9812,100.5662
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:09,21.9816,100.5664
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:14,21.9821,100.5666
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:19,21.9824,100.5669
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:24,21.9828,100.5671
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:29,21.9831,100.5674
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:34,21.9835,100.5677
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:39,21.9837,100.5682
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:44,21.9839,100.5685
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:49,21.9843,100.5688
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:54,21.9845,100.5692
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:42:59,21.9847,100.5697
GPS_tr7,rfidXNPCXE,Pcp35,2024-05-03 00:43:04,21.985,100.57
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:08,21.988,100.5555
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:13,21.9895,100.5562
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:18,21.9902,100.5566
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:23,21.9908,100.5572
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:28,21.9916,100.5575
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:33,21.9922,100.5581
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:38,21.9928,100.5586
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:43,21.9935,100.5591
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:48,21.9942,100.5595
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:53,21.9948,100.5602
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:51:58,21.9954,100.5607
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:03,21.9961,100.5611
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:08,21.9969,100.5613
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:13,21.9976,100.5617
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:18,21.9982,100.5623
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:23,21.999,100.5626
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:28,21.9998,100.5629
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:33,22.0005,100.5632
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:38,22.0013,100.5634
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:43,22.0021,100.5637
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:48,22.0029,100.5639
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:53,22.0036,100.5643
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:52:58,22.0044,100.5644
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:53:03,22.0053,100.5646
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:53:08,22.0061,100.5648
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:53:13,22.0069,100.5649
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:53:18,22.0075,100.565
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:10,21.98,100.5655
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:15,21.9805,100.5662
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:20,21.9809,100.5663
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:25,21.9812,100.5666
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:30,21.9814,100.5669
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:35,21.9817,100.5672
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:40,21.9819,100.5677
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:45,21.9822,100.5679
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:50,21.9825,100.5682
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:54:55,21.9826,100.5687
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:55:00,21.9829,100.569
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:55:05,21.9833,100.5691
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:55:10,21.9837,100.5693
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:55:15,21.984,100.5696
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:55:20,21.9844,100.5697
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:55:25,21.9848,100.5699
GPS_tr38,rfidVIASXP,Pcp35,2024-05-03 00:55:30,21.985,100.57
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:52:26,21.986,100.489
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:52:31,21.987,100.4897
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:52:36,21.9873,100.4903
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:52:41,21.9878,100.4907
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:52:46,21.9882,100.4911
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:52:51,21.9888,100.4912
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:52:56,21.9894,100.4914
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:53:01,21.9899,100.4915
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:53:06,21.9904,100.492
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:53:11,21.991,100.4921
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:53:16,21.9916,100.4922
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:53:21,21.9921,100.4924
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:53:26,21.9927,100.4925
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:53:31,21.9933,100.4926
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 09:53:36,21.9938,100.493
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:10,21.986,100.489
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:15,21.987,100.4897
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:20,21.9874,100.4902
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:25,21.9879,100.4905
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:30,21.9883,100.4909
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:35,21.9889,100.491
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:40,21.9894,100.4912
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:45,21.99,100.4915
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:50,21.9905,100.4917
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:55:55,21.9911,100.4919
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:56:00,21.9916,100.4921
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:56:05,21.9921,100.4924
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:56:10,21.9927,100.4925
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:56:15,21.9933,100.4927
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:56:20,21.9938,100.4929
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 09:56:25,21.994,100.493
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:11,21.9945,100.495
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:16,21.9956,100.4984
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:21,21.9961,100.5001
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:26,21.9968,100.5018
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:31,21.9975,100.5035
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:36,21.9984,100.5051
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:41,21.9991,100.5068
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:46,21.9995,100.5085
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:51,22.0001,100.5102
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:00:56,22.0004,100.512
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:01:01,22.0005,100.5138
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:16,22.008,100.525
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:21,22.0089,100.5263
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:26,22.0093,100.527
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:31,22.0098,100.5277
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:36,22.0101,100.5284
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:41,22.0106,100.5291
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:46,22.0108,100.5298
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:51,22.0112,100.5305
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:02:56,22.0118,100.5311
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:01,22.0119,100.5319
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:06,22.0122,100.5326
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:11,22.0125,100.5333
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:16,22.0128,100.5341
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:21,22.013,100.5348
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:26,22.0133,100.5355
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:31,22.0137,100.5362
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:36,22.0139,100.537
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:41,22.0139,100.5378
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:46,22.0141,100.5386
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:51,22.0142,100.5394
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:03:56,22.0143,100.5402
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:04:01,22.0143,100.541
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:04:06,22.0144,100.5418
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:04:11,22.0145,100.5426
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:04:16,22.0145,100.5434
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:04:21,22.0148,100.5441
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:04:26,22.015,100.5449
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:06:36,21.9945,100.495
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:06:41,21.9957,100.4976
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:06:46,21.9962,100.4989
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:06:51,21.9969,100.5001
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:06:56,21.9973,100.5015
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:01,21.9977,100.5028
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:06,21.998,100.5041
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:11,21.9984,100.5055
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:16,21.9989,100.5068
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:21,21.999,100.5082
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:26,21.9995,100.5095
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:31,21.9997,100.5108
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:36,21.9997,100.5123
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:41,22.0,100.5136
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:46,22.0,100.515
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:51,22.0003,100.5164
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:07:56,22.0004,100.5178
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:08:01,22.0004,100.5192
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:08:06,22.0005,100.52
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:09:39,22.008,100.525
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:09:44,22.0093,100.5287
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:09:49,22.0101,100.5305
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:09:54,22.0112,100.5322
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:09:59,22.0126,100.5338
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:10:04,22.0137,100.5355
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:10:09,22.0141,100.5375
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:10:14,22.0147,100.5393
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 10:10:19,22.015,100.5413
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:00,21.988,100.5555
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:05,21.9898,100.5572
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:10,21.9908,100.5579
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:15,21.9918,100.5587
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:20,21.9927,100.5595
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:25,21.9938,100.56
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:30,21.9947,100.5608
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:35,21.9959,100.5612
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:40,21.997,100.5617
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:45,21.9981,100.5622
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:50,21.9992,100.5627
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:48:55,22.0004,100.563
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:49:00,22.0015,100.5634
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:49:05,22.0027,100.5636
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:49:10,22.0039,100.5639
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:49:15,22.0052,100.564
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:49:20,22.0063,100.5645
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:49:25,22.0073,100.565
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:02,21.98,100.5655
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:07,21.9808,100.5663
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:12,21.9813,100.5666
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:17,21.9818,100.5669
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:22,21.9824,100.5671
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:27,21.9829,100.5674
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:32,21.9834,100.5678
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:37,21.9838,100.5681
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:42,21.9841,100.5687
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:47,21.9844,100.5691
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:52,21.9849,100.5695
GPS_tr17,rfidVYEBVG,Pcp88,2024-05-03 10:50:57,21.985,100.57
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 11:01:37,21.988,100.5555
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 11:01:42,21.9914,100.556
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 11:01:47,21.993,100.5564
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 11:01:52,21.9945,100.5569
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 11:01:57,21.9961,100.5575
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 11:02:02,21.9975,100.5583
GPS_tr6,rfidQSKZVB,Pcp88,2024-05-03 11:02:07,21.999,100.5589
