tr7;2024-05-03 00:11:10;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:15;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:20;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:25;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:30;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:35;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:40;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:45;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:50;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:11:55;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:12:00;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:12:05;Truck_Weight_Status;;;;;;;;;;normal
tr7;2024-05-03 00:36:54;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:36:59;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:04;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:09;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:14;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:19;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:24;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:29;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:34;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:39;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:44;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:49;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:37:54;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:38:04;Truck Weight;;;;;;;;;20734.1
tr7;2024-05-03 00:42:04;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:09;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:14;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:19;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:24;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:29;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:34;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:39;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:44;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:49;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:54;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:42:59;Truck Location Validity;;;;;;;;Unauthorised
tr7;2024-05-03 00:48:36;Truck Status;;;;;;;Available
tr38;2024-05-03 00:51:28;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:51:33;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:51:38;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:51:43;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:51:48;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:51:53;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:51:58;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:03;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:08;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:13;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:18;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:23;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:28;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:33;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:38;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:43;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:48;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:53;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:52:58;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:53:03;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:53:08;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:53:13;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:53:23;Truck Weight;;;;;;;;;20810.7
tr38;2024-05-03 00:54:45;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:54:50;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:54:55;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:55:00;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:55:05;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:55:10;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:55:15;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 00:55:20;Truck Location Validity;;;;;;;;Unauthorised
tr38;2024-05-03 01:02:31;Truck Status;;;;;;;Available
tr17;2024-05-03 09:47:57;Truck Status;;;;;;;Occupied
tr17;2024-05-03 09:47:57;Pickup Plan ID;;Pcp88
tr17;2024-05-03 09:47:57;Scheduled Pickup Weight;;;;;;5496.9
tr17;2024-05-03 09:47:57;Cargo ID;;;Cr14
tr6;2024-05-03 09:48:34;Truck Status;;;;;;;Occupied
tr6;2024-05-03 09:48:34;Pickup Plan ID;;Pcp88
tr6;2024-05-03 09:48:34;Scheduled Pickup Weight;;;;;;5267.0
tr6;2024-05-03 09:48:34;Cargo ID;;;Cr14
tr6;2024-05-03 09:52:41;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:52:46;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:52:51;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:52:56;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:53:01;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:53:06;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:53:11;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:53:16;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:53:21;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 09:53:26;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:55:25;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:55:30;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:55:35;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:55:40;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:55:45;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:55:50;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:55:55;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:56:00;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:56:05;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 09:56:10;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:00:21;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:00:26;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:00:31;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:00:36;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:00:41;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:00:46;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:00:51;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:00:56;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:01:01;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:01:06;Truck Weight;;;;;;;;;15653.0
tr17;2024-05-03 10:02:26;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:02:31;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:02:36;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:02:41;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:02:46;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:02:51;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:02:56;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:01;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:06;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:11;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:16;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:21;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:26;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:31;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:36;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:41;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:46;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:51;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:03:56;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:04:01;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:04:06;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:04:11;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:04:16;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:04:31;Truck_Weight_Status;;;;;;;;;;normal
tr6;2024-05-03 10:06:46;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:06:51;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:06:56;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:01;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:06;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:11;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:16;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:21;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:26;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:31;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:36;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:41;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:46;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:51;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:07:56;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:08:01;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:08:11;Truck Weight;;;;;;;;;15663.5
tr6;2024-05-03 10:09:59;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:10:04;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:10:09;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:10:14;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:10:19;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 10:10:24;Truck_Weight_Status;;;;;;;;;;normal
tr17;2024-05-03 10:48:10;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:15;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:20;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:25;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:30;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:35;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:40;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:45;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:50;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:48:55;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:49:00;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:49:05;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:49:10;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:49:15;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:49:30;Truck Weight;;;;;;;;;21149.9
tr17;2024-05-03 10:50:27;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:50:32;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:50:37;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:50:42;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:50:47;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:50:52;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:50:57;Truck Location Validity;;;;;;;;Unauthorised
tr17;2024-05-03 10:52:47;Truck Status;;;;;;;Available
tr6;2024-05-03 11:01:47;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:01:52;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:01:57;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:02:02;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:02:07;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:02:12;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:02:17;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:02:22;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:02:27;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:02:32;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:02:47;Truck Weight;;;;;;;;;20930.5
tr6;2024-05-03 11:04:13;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:04:18;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:04:23;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:04:28;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:04:33;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:04:38;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:04:43;Truck Location Validity;;;;;;;;Unauthorised
tr6;2024-05-03 11:08:00;Truck Status;;;;;;;Available
tr13;2024-05-04 05:54:53;Truck Status;;;;;;;Occupied
tr13;2024-05-04 05:54:53;Pickup Plan ID;;Pcp89
tr13;2024-05-04 05:54:53;Scheduled Pickup Weight;;;;;;5363.8
tr13;2024-05-04 05:54:53;Cargo ID;;;Cr16
tr13;2024-05-04 05:55:56;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:01;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:06;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:11;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:16;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:21;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:26;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:31;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:36;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:41;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:46;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:51;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:56:56;Truck Location Validity;;;;;;;;Unauthorised
tr13;2024-05-04 05:57:01;Truck Location Validity;;;;;;;;Unauthorised
